,,,,,A,10250,GAM-,2680-2,PLAY,Page Turner Letters 1,Name the notes of the Middle C Pentascale ,,2680,2680
,,,,,A,10300,GAM-,2680-3,QUIZ,Page Turner Letters 1,Name the notes of the Middle C Pentascale ,,2680,2680
K,,,,,A,10350,GAM-,2510-1,LEARN,Page Turner Keyboard 1,Read and play the notes of the C Major pentascale-Middle CDEFG,,2510,2510
K,,,,,A,10400,GAM-,2510-2,PLAY,Page Turner Keyboard 1,Read and play the notes of the C Major pentascale-Middle CDEFG,,2510,2510
K,,,,,A,10450,GAM-,2510-3,QUIZ,Page Turner Keyboard 1,Read and play the notes of the C Major pentascale-Middle CDEFG,,2510,2510
,,,,,A,10500,GAM-,3460-2,PLAY,Song Birds 4,Hear and play back random patterns of DO - RE - MI - FA - SOL -- pre-staff,,3460,3460
,,,,,A,10550,GAM-,3460-3,QUIZ,Song Birds 4,Hear and play back random patterns of DO - RE - MI - FA - SOL -- pre-staff,,3460,3460
,,,,,A,10600,GAM-,3460-4,CHALLENGE,Song Birds 4,Hear and play back random patterns of DO - RE - MI - FA - SOL -- pre-staff,,3460,3460
K,,,,,A,10650,GAM-,2540-1,LEARN,MIDI Page Turner 1,Read and play notes from the Middle C pentascale,,2540,2540
K,,,,,A,10700,GAM-,2540-2,PLAY,MIDI Page Turner 1,Read and play notes from the Middle C pentascale,,2540,2540
K,,,,,A,10750,GAM-,2540-3,QUIZ,MIDI Page Turner 1,Read and play notes from the Middle C pentascale,,2540,2540
K,LIFE,095A,Primary Level 1A,Assignment 19,A,10800,GAM-,2590-1,LEARN,Page Turner Keyboard 3,Read and play the notes Middle CBAGF ,,2590,2590
K,,,,,A,10850,GAM-,2590-2,PLAY,Page Turner Keyboard 3,Read and play the notes Middle CBAGF ,,2590,2590
K,,,,,A,10900,GAM-,2590-3,QUIZ,Page Turner Keyboard 3,Read and play the notes Middle CBAGF ,,2590,2590
,,,,,A,10950,GAM-,3270-1,LEARN,Rhythm Writer 2,"Add the beats in a measure, then drag the one note that completes the measure",,3270,3270
,,,,,A,11000,GAM-,3270-2,PLAY,Rhythm Writer 2,"Add the beats in a measure, then drag the one note that completes the measure",,3270,3270
,,,,,A,11050,GAM-,3270-3,QUIZ,Rhythm Writer 2,"Add the beats in a measure, then drag the one note that completes the measure",,3270,3270
,,,,,A,11100,GAM-,2350-1,LEARN,Note Balloons 1,Identify Treble CDEFG,,2350,2350
,,,,,A,11150,GAM-,2350-2,PLAY,Note Balloons 1,Identify Treble CDEFG,,2350,2350
,,,,,A,11200,GAM-,2350-3,QUIZ,Note Balloons 1,Identify Treble CDEFG,,2350,2350
,,,,,A,11250,GAM-,2690-1,LEARN,Page Turner Letters 2,Name the notes of the Bass C Pentascale ,,2690,2690
,,,,,A,11300,GAM-,2690-2,PLAY,Page Turner Letters 2,Name the notes of the Bass C Pentascale ,,2690,2690
,,,,,A,11350,GAM-,2690-3,QUIZ,Page Turner Letters 2,Name the notes of the Bass C Pentascale ,,2690,2690
,,,,,A,11400,GAM-,2550-1,LEARN,Page Turner Keyboard 2,Read and play the notes of the C Major pentascale-Bass CDEFG ,,2550,2550
,,,,,A,11450,GAM-,2550-2,PLAY,Page Turner Keyboard 2,Read and play the notes of the C Major pentascale-Bass CDEFG ,,2550,2550
,,,,,A,11500,GAM-,2550-3,QUIZ,Page Turner Keyboard 2,Read and play the notes of the C Major pentascale-Bass CDEFG ,,2550,2550
,,,,,A,11550,GAM-,2550-4,CHALLENGE,Page Turner Keyboard 2,Read and play the notes of the C Major pentascale-Bass CDEFG ,,2550,2550
K,,,,,A,11600,GAM-,2610-1,LEARN,MIDI Page Turner 3,Read and play the notes Middle C down to F ,,2610,2610
K,,,,,A,11650,GAM-,2610-2,PLAY,MIDI Page Turner 3,Read and play the notes Middle C down to F ,,2610,2610
K,,,,,A,11700,GAM-,2610-3,QUIZ,MIDI Page Turner 3,Read and play the notes Middle C down to F ,,2610,2610
K,,,,,A,11750,GAM-,2610-4,CHALLENGE,MIDI Page Turner 3,Read and play the notes Middle C down to F ,,2610,2610
K,,,,,A,11800,GAM-,2580-1,LEARN,MIDI Page Turner 2,Read and play notes from the Bass C pentascale,,2580,2580
K,,,,,A,11850,GAM-,2580-2,PLAY,MIDI Page Turner 2,Read and play notes from the Bass C pentascale,,2580,2580
K,,,,,A,11900,GAM-,2580-3,QUIZ,MIDI Page Turner 2,Read and play notes from the Bass C pentascale,,2580,2580
K,,,,,A,11950,GAM-,2580-4,CHALLENGE,MIDI Page Turner 2,Read and play notes from the Bass C pentascale,,2580,2580
,LIFE,100A,Primary Level 1A,Assignment 20,A,12000,GAM-,2180-5,REVIEW,Music Symbol Match 1,Popular memory/concentration game format,,2180,2180
,,,,,A,12050,GAM-,3690-5,REVIEW,Step Right Up 3,"Visually identify two notes as a step up, step down or skip up and skip down ",,3690,3690
,,,,,A,12100,GAM-,1970-5,REVIEW,Melody Pix 2,Hear and identify patterns of Do-Re-Mi -different tonics; staff & noteheads.,,1970,1970
Key,,,,,A,12150,GAM-,0960-5,REVIEW,Grand Staff Guide Notes 1,"Identify Treble G, Middle C, Bass F on the staff",,0960,960
,,,,,A,12200,GAM-,2140-5,REVIEW,Music Darts 1,"Identify music symbols (see the ""Learn"" level of the game)",,2140,2140
,,,,,A,12250,GAM-,2680-5,REVIEW,Page Turner Letters 1,Name the notes of the Middle C Pentascale ,,2680,2680
,,,,,A,12300,GAM-,2690-5,REVIEW,Page Turner Letters 2,Name the notes of the Bass C Pentascale ,,2690,2690
,,,,,A,12350,GAM-,3270-5,REVIEW,Rhythm Writer 2,"Add the beats in a measure, then drag the one note that completes the measure",,3270,3270
,,,,,A,12400,GAM-,3460-5,REVIEW,Song Birds 4,Hear and play back random patterns of DO - RE - MI - FA - SOL -- pre-staff,,3460,3460
Key,LIFE,105A,Level 1,Assignment 1 - Review Level Primary 1A,A,12450,GAM-,2510-1,LEARN,Page Turner Keyboard 1,Read and play the notes of the C Major pentascale-Middle CDEFG,,2510,2510
Key,,,,,A,12500,GAM-,2510-2,PLAY,Page Turner Keyboard 1,Read and play the notes of the C Major pentascale-Middle CDEFG,,2510,2510
Key,,,,,A,12550,GAM-,2510-3,QUIZ,Page Turner Keyboard 1,Read and play the notes of the C Major pentascale-Middle CDEFG,,2510,2510
,,,,,A,12600,GAM-,3070-1,LEARN,Rhythm Pop 1A,"How many beats?  Quarter, half, dotted half and whole notes",,3070,3070
,,,,,A,12650,GAM-,3070-2,PLAY,Rhythm Pop 1A,"How many beats?  Quarter, half, dotted half and whole notes",,3070,3070
,,,,,A,12700,GAM-,3070-3,QUIZ,Rhythm Pop 1A,"How many beats?  Quarter, half, dotted half and whole notes",,3070,3070
,,,,,A,12750,GAM-,3020-1,LEARN,Rhythm Pix 1,Is this rhythm the same or different from the one you hear? Quarter notes and rests,,3020,3020
,,,,,A,12800,GAM-,3020-2,PLAY,Rhythm Pix 1,Is this rhythm the same or different from the one you hear? Quarter notes and rests,,3020,3020
,,,,,A,12850,GAM-,3020-3,QUIZ,Rhythm Pix 1,Is this rhythm the same or different from the one you hear? Quarter notes and rests,,3020,3020
,,,,,A,12900,GAM-,0110-1,LEARN,Alpha Steps & Skips 3,Name the letters of the musical alphabet that make steps and skips up & down,,0110,110
,,,,,A,12950,GAM-,0110-2,PLAY,Alpha Steps & Skips 3,Name the letters of the musical alphabet that make steps and skips up & down,,0110,110
,,,,,A,13000,GAM-,0110-3,QUIZ,Alpha Steps & Skips 3,Name the letters of the musical alphabet that make steps and skips up & down,,0110,110
,,,,,A,13050,GAM-,3690-1,LEARN,Step Right Up 3,"Visually identify two notes as a step up, step down or skip up and skip down ",,3690,3690
,,,,,A,13100,GAM-,3690-2,PLAY,Step Right Up 3,"Visually identify two notes as a step up, step down or skip up and skip down ",,3690,3690
,,,,,A,13150,GAM-,3690-3,QUIZ,Step Right Up 3,"Visually identify two notes as a step up, step down or skip up and skip down ",,3690,3690
Key,,,,,A,13200,GAM-,0960-1,LEARN,Grand Staff Guide Notes 1,"Identify Treble G, Middle C, Bass F on the staff",,0960,960
Key,,,,,A,13250,GAM-,0960-2,PLAY,Grand Staff Guide Notes 1,"Identify Treble G, Middle C, Bass F on the staff",,0960,960
Key,,,,,A,13300,GAM-,0960-3,QUIZ,Grand Staff Guide Notes 1,"Identify Treble G, Middle C, Bass F on the staff",,0960,960
,,,,,A,13350,GAM-,2140-1,LEARN,Music Darts 1,"Identify music symbols (see the ""Learn"" level of the game)",,2140,2140
,,,,,A,13400,GAM-,2140-2,PLAY,Music Darts 1,"Identify music symbols (see the ""Learn"" level of the game)",,2140,2140
,,,,,A,13450,GAM-,2140-3,QUIZ,Music Darts 1,"Identify music symbols (see the ""Learn"" level of the game)",,2140,2140
,,,,,A,13500,GAM-,3270-1,LEARN,Rhythm Writer 2,"Add the beats in a measure, then drag the one note that completes the measure",,3270,3270
,,,,,A,13550,GAM-,3270-2,PLAY,Rhythm Writer 2,"Add the beats in a measure, then drag the one note that completes the measure",,3270,3270
,,,,,A,13600,GAM-,3270-3,QUIZ,Rhythm Writer 2,"Add the beats in a measure, then drag the one note that completes the measure",,3270,3270
,,,,,A,13650,GAM-,3460-2,PLAY,Song Birds 4,Hear and play back random patterns of DO - RE - MI - FA - SOL -- pre-staff,,3460,3460
,,,,,A,13700,GAM-,3460-3,QUIZ,Song Birds 4,Hear and play back random patterns of DO - RE - MI - FA - SOL -- pre-staff,,3460,3460
,,,,,A,13750,GAM-,2540-1,LEARN,MIDI Page Turner 1,Read and play notes from the Middle C pentascale,,2540,2540
,,,,,A,13800,GAM-,2540-2,PLAY,MIDI Page Turner 1,Read and play notes from the Middle C pentascale,,2540,2540
,,,,,A,13850,GAM-,2540-3,QUIZ,MIDI Page Turner 1,Read and play notes from the Middle C pentascale,,2540,2540
,LIFE,110A,Level 1,Assignment 2,A,13900,GAM-,2550-1,LEARN,Page Turner Keyboard 2,Read and play the notes of the C Major pentascale-Bass CDEFG ,,2550,2550
,,,,,A,13950,GAM-,2550-2,PLAY,Page Turner Keyboard 2,Read and play the notes of the C Major pentascale-Bass CDEFG ,,2550,2550
,,,,,A,14000,GAM-,2550-3,QUIZ,Page Turner Keyboard 2,Read and play the notes of the C Major pentascale-Bass CDEFG ,,2550,2550
,,,,,A,14050,GAM-,2550-4,CHALLENGE,Page Turner Keyboard 2,Read and play the notes of the C Major pentascale-Bass CDEFG ,,2550,2550
,,,,,A,14100,GAM-,2370-1,LEARN,Note Balloons 2,Identify Treble & Bass CDEFG ,,2370,2370
,,,,,A,14150,GAM-,2370-2,PLAY,Note Balloons 2,Identify Treble & Bass CDEFG ,,2370,2370
,,,,,A,14200,GAM-,2370-3,QUIZ,Note Balloons 2,Identify Treble & Bass CDEFG ,,2370,2370
,,,,,A,14250,GAM-,3390-1,LEARN,Snowball Stems 1,Identify whether the stem direction of a note is correct or incorrect. ,,3390,3390
,,,,,A,14300,GAM-,3390-2,PLAY,Snowball Stems 1,Identify whether the stem direction of a note is correct or incorrect. ,,3390,3390
,,,,,A,14350,GAM-,3390-3,QUIZ,Snowball Stems 1,Identify whether the stem direction of a note is correct or incorrect. ,,3390,3390
,,,,,A,14400,GAM-,1970-1,LEARN,Melody Pix 2,Hear and identify patterns of Do-Re-Mi -different tonics; staff & noteheads.,,1970,1970
,,,,,A,14450,GAM-,1970-2,PLAY,Melody Pix 2,Hear and identify patterns of Do-Re-Mi -different tonics; staff & noteheads.,,1970,1970
,,,,,A,14500,GAM-,1970-3,QUIZ,Melody Pix 2,Hear and identify patterns of Do-Re-Mi -different tonics; staff & noteheads.,,1970,1970
,,,,,A,14550,GAM-,2150-1,LEARN,Music Darts 2,"Identify music symbols (see the ""Learn"" level of the game)",,2150,2150
,,,,,A,14600,GAM-,2150-2,PLAY,Music Darts 2,"Identify music symbols (see the ""Learn"" level of the game)",,2150,2150
,,,,,A,14650,GAM-,2150-3,QUIZ,Music Darts 2,"Identify music symbols (see the ""Learn"" level of the game)",,2150,2150
,,,,,A,14700,GAM-,2450-1,LEARN,MIDI Note Rockets 1,Read and play notes from the Middle C pentascale,,2450,2450
,,,,,A,14750,GAM-,2450-2,PLAY,MIDI Note Rockets 1,Read and play notes from the Middle C pentascale,,2450,2450
,,,,,A,14800,GAM-,2450-3,QUIZ,MIDI Note Rockets 1,Read and play notes from the Middle C pentascale,,2450,2450
,,,,,A,14850,GAM-,2580-1,LEARN,MIDI Page Turner 2,Read and play notes from the Bass C pentascale,,2580,2580
,,,,,A,14900,GAM-,2580-2,PLAY,MIDI Page Turner 2,Read and play notes from the Bass C pentascale,,2580,2580
,,,,,A,14950,GAM-,2580-3,QUIZ,MIDI Page Turner 2,Read and play notes from the Bass C pentascale,,2580,2580
,,,,,A,15000,GAM-,2580-4,CHALLENGE,MIDI Page Turner 2,Read and play notes from the Bass C pentascale,,2580,2580
,LIFE,115A,Level 1,Assignment 3,A,15050,GAM-,0830-1,LEARN,FloatANote Pentascales 1,Identify the notes of the C Major pentascale - Middle CDEFG,,0830,830
,,,,,A,15100,GAM-,0830-2,PLAY,FloatANote Pentascales 1,Identify the notes of the C Major pentascale - Middle CDEFG,,0830,830
,,,,,A,15150,GAM-,0830-3,QUIZ,FloatANote Pentascales 1,Identify the notes of the C Major pentascale - Middle CDEFG,,0830,830
,,,,,A,15200,GAM-,2770-1,LEARN,Pattern Reading 1,Read & play Steps and Repeats (treble pitches) ,,2770,2770
,,,,,A,15250,GAM-,2770-2,PLAY,Pattern Reading 1,Read & play Steps and Repeats (treble pitches) ,,2770,2770
,,,,,A,15300,GAM-,2770-3,QUIZ,Pattern Reading 1,Read & play Steps and Repeats (treble pitches) ,,2770,2770
,,,,,A,15350,GAM-,3740-1,LEARN,Storm Chasers 3,Aurally identify whether a pitch pattern goes up or down by step or up or down by skip,,3740,3740
,,,,,A,15400,GAM-,3740-2,PLAY,Storm Chasers 3,Aurally identify whether a pitch pattern goes up or down by step or up or down by skip,,3740,3740
,,,,,A,15450,GAM-,3740-3,QUIZ,Storm Chasers 3,Aurally identify whether a pitch pattern goes up or down by step or up or down by skip,,3740,3740
,,,,,A,15500,GAM-,2460-1,LEARN,MIDI Note Rockets 2,Read and play notes from the bass C pentascale,,2460,2460
,,,,,A,15550,GAM-,2460-2,PLAY,MIDI Note Rockets 2,Read and play notes from the bass C pentascale,,2460,2460
,,,,,A,15600,GAM-,2460-3,QUIZ,MIDI Note Rockets 2,Read and play notes from the bass C pentascale,,2460,2460
,,,,,A,15650,GAM-,2610-1,LEARN,MIDI Page Turner 3,Read and play the notes Middle C down to F ,,2610,2610
,,,,,A,15700,GAM-,2610-2,PLAY,MIDI Page Turner 3,Read and play the notes Middle C down to F ,,2610,2610
,,,,,A,15750,GAM-,2610-3,QUIZ,MIDI Page Turner 3,Read and play the notes Middle C down to F ,,2610,2610
,,,,,A,15800,GAM-,2610-4,CHALLENGE,MIDI Page Turner 3,Read and play the notes Middle C down to F ,,2610,2610
,LIFE,120A,Level 1,Assignment 4,A,15850,GAM-,2020-1,LEARN,Meteor Match 1,"Name notes and rests - Quarter note, half note",,2020,2020
,,,,,A,15900,GAM-,2020-2,PLAY,Meteor Match 1,"Name notes and rests - Quarter note, half note",,2020,2020
,,,,,A,15950,GAM-,2020-3,QUIZ,Meteor Match 1,"Name notes and rests - Quarter note, half note",,2020,2020
,,,,,A,16000,GAM-,2790-1,LEARN,Pattern Reading 2,Read & play Steps and Repeats (bass pitches) ,,2790,2790
,,,,,A,16050,GAM-,2790-2,PLAY,Pattern Reading 2,Read & play Steps and Repeats (bass pitches) ,,2790,2790
,,,,,A,16100,GAM-,2790-3,QUIZ,Pattern Reading 2,Read & play Steps and Repeats (bass pitches) ,,2790,2790
,,,,,A,16150,GAM-,3080-1,LEARN,Rhythm Pop 2,"How many beats?  Quarter, half, dotted half and whole notes, and quarter rests ",,3080,3080
,,,,,A,16200,GAM-,3080-2,PLAY,Rhythm Pop 2,"How many beats?  Quarter, half, dotted half and whole notes, and quarter rests ",,3080,3080
,,,,,A,16250,GAM-,3080-3,QUIZ,Rhythm Pop 2,"How many beats?  Quarter, half, dotted half and whole notes, and quarter rests ",,3080,3080
,,,,,A,16300,GAM-,0840-1,LEARN,FloatANote Pentascales 2,Identify the notes of the C Major pentascale - Bass CDEFG,,0840,840
,,,,,A,16350,GAM-,0840-2,PLAY,FloatANote Pentascales 2,Identify the notes of the C Major pentascale - Bass CDEFG,,0840,840
,,,,,A,16400,GAM-,0840-3,QUIZ,FloatANote Pentascales 2,Identify the notes of the C Major pentascale - Bass CDEFG,,0840,840
,,,,,A,16450,GAM-,1820-1,LEARN,Manny's Short & Long 2,Identify which pattern of short and long notes is the one you hear.,,1820,1820
,,,,,A,16500,GAM-,1820-2,PLAY,Manny's Short & Long 2,Identify which pattern of short and long notes is the one you hear.,,1820,1820
,,,,,A,16550,GAM-,1820-3,QUIZ,Manny's Short & Long 2,Identify which pattern of short and long notes is the one you hear.,,1820,1820
,,,,,A,16600,GAM-,2700-1,LEARN,Page Turner Letters 3,Name the treble staff spaces,,2700,2700
,,,,,A,16650,GAM-,2700-2,PLAY,Page Turner Letters 3,Name the treble staff spaces,,2700,2700
,,,,,A,16700,GAM-,2700-3,QUIZ,Page Turner Letters 3,Name the treble staff spaces,,2700,2700
,,,,,A,16750,GAM-,2700-4,CHALLENGE,Page Turner Letters 3,Name the treble staff spaces,,2700,2700
,,,,,A,16800,GAM-,2710-1,LEARN,Page Turner Letters 4,Name the treble staff lines,,2710,2710
,,,,,A,16850,GAM-,2710-2,PLAY,Page Turner Letters 4,Name the treble staff lines,,2710,2710
,,,,,A,16900,GAM-,2710-3,QUIZ,Page Turner Letters 4,Name the treble staff lines,,2710,2710
,,,,,A,16950,GAM-,2710-4,CHALLENGE,Page Turner Letters 4,Name the treble staff lines,,2710,2710
,,,,,A,17000,GAM-,2750-1,LEARN,MIDI Pattern Flashes 1,Sightreading patterns in the Middle C pentascale with 2nds and 3rds,,2750,2750
,,,,,A,17050,GAM-,2750-2,PLAY,MIDI Pattern Flashes 1,Sightreading patterns in the Middle C pentascale with 2nds and 3rds,,2750,2750
,,,,,A,17100,GAM-,2750-3,QUIZ,MIDI Pattern Flashes 1,Sightreading patterns in the Middle C pentascale with 2nds and 3rds,,2750,2750
,LIFE,125A,Level 1,Assignment 5 - Skill Check,A,17150,GAM-,2550-5,REVIEW,Page Turner Keyboard 2,Read and play the notes of the C Major pentascale-Bass CDEFG ,,2550,2550
,,,,,A,17200,GAM-,0830-5,REVIEW,FloatANote Pentascales 1,Identify the notes of the C Major pentascale - Middle CDEFG,,0830,830
,,,,,A,17250,GAM-,3080-5,REVIEW,Rhythm Pop 2,"How many beats?  Quarter, half, dotted half and whole notes, and quarter rests ",,3080,3080
,,,,,A,17300,GAM-,2150-5,REVIEW,Music Darts 2,"Identify music symbols (see the ""Learn"" level of the game)",,2150,2150
,,,,,A,17350,GAM-,1820-5,REVIEW,Manny's Short & Long 2,Identify which pattern of short and long notes is the one you hear.,,1820,1820
,,,,,A,17400,GAM-,3740-5,REVIEW,Storm Chasers 3,Aurally identify whether a pitch pattern goes up or down by step or up or down by skip,,3740,3740
,,,,,A,17450,GAM-,3390-5,REVIEW,Snowball Stems 1,Identify whether the stem direction of a note is correct or incorrect. ,,3390,3390
,,,,,A,17500,GAM-,2580-5,REVIEW,MIDI Page Turner 2,Read and play notes from the Bass C pentascale,,2580,2580
,,,,,A,17550,GAM-,2450-5,REVIEW,MIDI Note Rockets 1,Read and play notes from the Middle C pentascale,,2450,2450
,,,,,A,17600,GAM-,2460-5,REVIEW,MIDI Note Rockets 2,Read and play notes from the bass C pentascale,,2460,2460
,,,,,A,17650,GAM-,2190-2,PLAY,Musical Memory 1 CDE,Play back random patterns of C D E on the staff with visual clues,,2190,2190
,,,,,A,17700,GAM-,2190-3,QUIZ,Musical Memory 1 CDE,Play back random patterns of C D E on the staff with visual clues,,2190,2190
,LIFE,130A,Level 1,Assignment 6,A,17750,GAM-,0400-1,LEARN,Catch the Coconut 1,Hear and identify intervals 2nds & 5ths ,,0400,400
,,,,,A,17800,GAM-,0400-2,PLAY,Catch the Coconut 1,Hear and identify intervals 2nds & 5ths ,,0400,400
,,,,,A,17850,GAM-,0400-3,QUIZ,Catch the Coconut 1,Hear and identify intervals 2nds & 5ths ,,0400,400
,,,,,A,17900,GAM-,1970-5,REVIEW,Melody Pix 2,Hear and identify patterns of Do-Re-Mi -different tonics; staff & noteheads.,,1970,1970
,,,,,A,17950,GAM-,0840-5,REVIEW,FloatANote Pentascales 2,Identify the notes of the C Major pentascale - Bass CDEFG,,0840,840
K,,,,,A,18000,GAM-,1710-1,LEARN,LetterFly 4,Black Key Flats--Identify and play on the onscreen keyboard,,1710,1710
K,,,,,A,18050,GAM-,1710-2,PLAY,LetterFly 4,Black Key Flats--Identify and play on the onscreen keyboard,,1710,1710
K,,,,,A,18100,GAM-,1710-3,QUIZ,LetterFly 4,Black Key Flats--Identify and play on the onscreen keyboard,,1710,1710
K,,,,,A,18150,GAM-,1730-1,LEARN,LetterFly 5,Play Black Key Sharps on the onscreen keyboard,,1730,1730
K,,,,,A,18200,GAM-,1730-2,PLAY,LetterFly 5,Play Black Key Sharps on the onscreen keyboard,,1730,1730
K,,,,,A,18250,GAM-,1730-3,QUIZ,LetterFly 5,Play Black Key Sharps on the onscreen keyboard,,1730,1730
,,,,,A,18300,GAM-,3620-2,PLAY,Staff Birds 7,Hear and play back random patterns of 5 notes C D E F G-- birds on staff,,3620,3620
,,,,,A,18350,GAM-,3620-3,QUIZ,Staff Birds 7,Hear and play back random patterns of 5 notes C D E F G-- birds on staff,,3620,3620
,,,,,A,18400,GAM-,2180-1,LEARN,Music Symbol Match 1,Popular memory/concentration game format,,2180,2180
,,,,,A,18450,GAM-,2180-2,PLAY,Music Symbol Match 1,Popular memory/concentration game format,,2180,2180
,,,,,A,18500,GAM-,2180-3,QUIZ,Music Symbol Match 1,Popular memory/concentration game format,,2180,2180
,,,,,A,18550,GAM-,2180-4,CHALLENGE,Music Symbol Match 1,Popular memory/concentration game format,,2180,2180
