,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,code,group,level_title,unit_title,course_category,course_tags,active,seq_order,part_type,part_number,stage,name,description,vimeo_url,pdf
,SOLF,075A,Primary Level 1A,Assignment 15 - Skill Check,,,A,08400,GAM-,2050-5E,REVIEW,Meteor Match 3,"Name notes and rests  Quarter, half, dotted half and whole notes ",,
,SOLF,075A,Primary Level 1A,Assignment 15 - Skill Check,,,A,08450,GAM-,0710-5E,REVIEW,Falling Symbols 2,"Identify music symbols (see the ""Learn"" level of the game)",,
,SOLF,075A,Primary Level 1A,Assignment 15 - Skill Check,,,A,08500,GAM-,1960-5E,REVIEW,Melody Pix 1,"Hear and identify melody block patterns of Do-Re-Mi - same tonic
",,
,SOLF,075A,Primary Level 1A,Assignment 15 - Skill Check,,,A,08550,GAM-,1830-5E,REVIEW,Melody Match 1,Hear a melody and tell which melody matches the one you heard,,
,SOLF,075A,Primary Level 1A,Assignment 15 - Skill Check,,,A,08600,GAM-,3140-5E,REVIEW,Rhythm Rally 2,"Which one-measure rhythm is played?  Quarter, half, dotted half and whole notes. ",,
,SOLF,075A,Primary Level 1A,Assignment 15 - Skill Check,,,A,08650,GAM-,1820-5E,REVIEW,Manny's Short & Long 2,Identify which pattern of short and long notes is the one you hear.,,
,SOLF,080A,Primary Level 1A,Assignment 16,,,A,08700,GAM-,0960-1E,LEARN,Grand Staff Guide Notes 1,"Identify Treble G, Middle C, Bass F on the staff",,
,SOLF,080A,Primary Level 1A,Assignment 16,,,A,08750,GAM-,0960-2E,PLAY,Grand Staff Guide Notes 1,"Identify Treble G, Middle C, Bass F on the staff",,
,SOLF,080A,Primary Level 1A,Assignment 16,,,A,08800,GAM-,0960-3E,QUIZ,Grand Staff Guide Notes 1,"Identify Treble G, Middle C, Bass F on the staff",,
,SOLF,080A,Primary Level 1A,Assignment 16,,,A,08850,GAM-,3830-5E,REVIEW,Time Signature Blimp 1,See a melody and identify the time signature--3-4 and 4-4,,
,SOLF,080A,Primary Level 1A,Assignment 16,,,A,08900,GAM-,2140-1E,LEARN,Music Darts 1,"Identify music symbols (see the ""Learn"" level of the game)",,
,SOLF,080A,Primary Level 1A,Assignment 16,,,A,08950,GAM-,2140-2E,PLAY,Music Darts 1,"Identify music symbols (see the ""Learn"" level of the game)",,
,SOLF,080A,Primary Level 1A,Assignment 16,,,A,09000,GAM-,2140-3E,QUIZ,Music Darts 1,"Identify music symbols (see the ""Learn"" level of the game)",,
,SOLF,080A,Primary Level 1A,Assignment 16,,,A,09050,GAM-,2700-1E,LEARN,Page Turner Letters 3,Name the treble staff spaces,,
,SOLF,080A,Primary Level 1A,Assignment 16,,,A,09100,GAM-,2700-2E,PLAY,Page Turner Letters 3,Name the treble staff spaces,,
,SOLF,080A,Primary Level 1A,Assignment 16,,,A,09150,GAM-,2700-3E,QUIZ,Page Turner Letters 3,Name the treble staff spaces,,
,SOLF,080A,Primary Level 1A,Assignment 16,,,A,09200,GAM-,2700-4E,CHALLENGE,Page Turner Letters 3,Name the treble staff spaces,,
,SOLF,085A,Primary Level 1A,Assignment 17,,,A,09250,GAM-,0110-1E,LEARN,Alpha Steps & Skips 3,Name the letters of the musical alphabet that make steps and skips up & down,,
,SOLF,085A,Primary Level 1A,Assignment 17,,,A,09300,GAM-,0110-2E,PLAY,Alpha Steps & Skips 3,Name the letters of the musical alphabet that make steps and skips up & down,,
,SOLF,085A,Primary Level 1A,Assignment 17,,,A,09350,GAM-,0110-3E,QUIZ,Alpha Steps & Skips 3,Name the letters of the musical alphabet that make steps and skips up & down,,
,SOLF,085A,Primary Level 1A,Assignment 17,,,A,09400,GAM-,3690-1E,LEARN,Step Right Up 3,"Visually identify two notes as a step up, step down or skip up and skip down ",,
,SOLF,085A,Primary Level 1A,Assignment 17,,,A,09450,GAM-,3690-2E,PLAY,Step Right Up 3,"Visually identify two notes as a step up, step down or skip up and skip down ",,
,SOLF,085A,Primary Level 1A,Assignment 17,,,A,09500,GAM-,3690-3E,QUIZ,Step Right Up 3,"Visually identify two notes as a step up, step down or skip up and skip down ",,
,SOLF,085A,Primary Level 1A,Assignment 17,,,A,09550,GAM-,2710-1E,LEARN,Page Turner Letters 4,Name the treble staff lines,,
,SOLF,085A,Primary Level 1A,Assignment 17,,,A,09600,GAM-,2710-2E,PLAY,Page Turner Letters 4,Name the treble staff lines,,
,SOLF,085A,Primary Level 1A,Assignment 17,,,A,09650,GAM-,2710-3E,QUIZ,Page Turner Letters 4,Name the treble staff lines,,
,SOLF,085A,Primary Level 1A,Assignment 17,,,A,09700,GAM-,2710-4E,CHALLENGE,Page Turner Letters 4,Name the treble staff lines,,
,SOLF,085A,Primary Level 1A,Assignment 17,,,A,09750,GAM-,3970-1E,LEARN,Undersea Intervals 1,Name Intervals - steps & skips,,
,SOLF,085A,Primary Level 1A,Assignment 17,,,A,09800,GAM-,3970-2E,PLAY,Undersea Intervals 1,Name Intervals - steps & skips,,
,SOLF,085A,Primary Level 1A,Assignment 17,,,A,09850,GAM-,3970-3E,QUIZ,Undersea Intervals 1,Name Intervals - steps & skips,,
,SOLF,085A,Primary Level 1A,Assignment 17,,,A,09900,GAM-,3740-5E,REVIEW,Storm Chasers 3,Aurally identify whether a pitch pattern goes up or down by step or up or down by skip,,
,SOLF,085A,Primary Level 1A,Assignment 17,,,A,09950,GAM-,3560-2E,PLAY,Staff Birds 4,Hear and play back random patterns of 4 notes C D E G-- birds on staff,,
,SOLF,085A,Primary Level 1A,Assignment 17,,,A,10000,GAM-,3560-3E,QUIZ,Staff Birds 4,Hear and play back random patterns of 4 notes C D E G-- birds on staff,,
,SOLF,090A,Primary Level 1A,Assignment 18,,,A,10050,GAM-,1970-1E,LEARN,Melody Pix 2,Hear and identify patterns of Do-Re-Mi -different tonics; staff & noteheads.,,
,SOLF,090A,Primary Level 1A,Assignment 18,,,A,10100,GAM-,1970-2E,PLAY,Melody Pix 2,Hear and identify patterns of Do-Re-Mi -different tonics; staff & noteheads.,,
,SOLF,090A,Primary Level 1A,Assignment 18,,,A,10150,GAM-,1970-3E,QUIZ,Melody Pix 2,Hear and identify patterns of Do-Re-Mi -different tonics; staff & noteheads.,,
,SOLF,090A,Primary Level 1A,Assignment 18,,,A,10200,GAM-,2680-1E,LEARN,Page Turner Letters 1,Name the notes of the Middle C Pentascale ,,
,SOLF,090A,Primary Level 1A,Assignment 18,,,A,10250,GAM-,2680-2E,PLAY,Page Turner Letters 1,Name the notes of the Middle C Pentascale ,,
,SOLF,090A,Primary Level 1A,Assignment 18,,,A,10300,GAM-,2680-3E,QUIZ,Page Turner Letters 1,Name the notes of the Middle C Pentascale ,,
,SOLF,090A,Primary Level 1A,Assignment 18,,,A,10350,GAM-,2520-1E,LEARN,Page Turner Keyboard 1 S,Read and play the notes of the C Major pentascale-Middle CDEFG,,
,SOLF,090A,Primary Level 1A,Assignment 18,,,A,10400,GAM-,2520-2E,PLAY,Page Turner Keyboard 1 S,Read and play the notes of the C Major pentascale-Middle CDEFG,,
,SOLF,090A,Primary Level 1A,Assignment 18,,,A,10450,GAM-,2520-3E,QUIZ,Page Turner Keyboard 1 S,Read and play the notes of the C Major pentascale-Middle CDEFG,,
,SOLF,090A,Primary Level 1A,Assignment 18,,,A,10500,GAM-,3460-2E,PLAY,Song Birds 4,Hear and play back random patterns of DO - RE - MI - FA - SOL -- pre-staff,,
,SOLF,090A,Primary Level 1A,Assignment 18,,,A,10550,GAM-,3460-3E,QUIZ,Song Birds 4,Hear and play back random patterns of DO - RE - MI - FA - SOL -- pre-staff,,
,SOLF,090A,Primary Level 1A,Assignment 18,,,A,10600,GAM-,3460-4E,CHALLENGE,Song Birds 4,Hear and play back random patterns of DO - RE - MI - FA - SOL -- pre-staff,,
,SOLF,090A,Primary Level 1A,Assignment 18,,,A,10650,GAM-,2530-1E,LEARN,Page Turner 1 S,Read and play notes from the Middle C pentascale,,
,SOLF,090A,Primary Level 1A,Assignment 18,,,A,10700,GAM-,2530-2E,PLAY,Page Turner 1 S,Read and play notes from the Middle C pentascale,,
,SOLF,090A,Primary Level 1A,Assignment 18,,,A,10750,GAM-,2530-3E,QUIZ,Page Turner 1 S,Read and play notes from the Middle C pentascale,,
,SOLF,095A,Primary Level 1A,Assignment 19,,,A,10800,GAM-,2590-1E,LEARN,Page Turner Keyboard 3,Read and play the notes Middle CBAGF ,,
,SOLF,095A,Primary Level 1A,Assignment 19,,,A,10850,GAM-,2590-2E,PLAY,Page Turner Keyboard 3,Read and play the notes Middle CBAGF ,,
,SOLF,095A,Primary Level 1A,Assignment 19,,,A,10900,GAM-,2590-3E,QUIZ,Page Turner Keyboard 3,Read and play the notes Middle CBAGF ,,
,SOLF,095A,Primary Level 1A,Assignment 19,,,A,10950,GAM-,3270-1E,LEARN,Rhythm Writer 2,"Add the beats in a measure, then drag the one note that completes the measure",,
,SOLF,095A,Primary Level 1A,Assignment 19,,,A,11000,GAM-,3270-2E,PLAY,Rhythm Writer 2,"Add the beats in a measure, then drag the one note that completes the measure",,
,SOLF,095A,Primary Level 1A,Assignment 19,,,A,11050,GAM-,3270-3E,QUIZ,Rhythm Writer 2,"Add the beats in a measure, then drag the one note that completes the measure",,
,SOLF,095A,Primary Level 1A,Assignment 19,,,A,11100,GAM-,2360-1E,LEARN,Note Balloons 1 S,Identify Treble CDEFG,,
,SOLF,095A,Primary Level 1A,Assignment 19,,,A,11150,GAM-,2360-2E,PLAY,Note Balloons 1 S,Identify Treble CDEFG,,
,SOLF,095A,Primary Level 1A,Assignment 19,,,A,11200,GAM-,2360-3E,QUIZ,Note Balloons 1 S,Identify Treble CDEFG,,
,SOLF,095A,Primary Level 1A,Assignment 19,,,A,11250,GAM-,2690-1E,LEARN,Page Turner Letters 2,Name the notes of the Bass C Pentascale ,,
,SOLF,095A,Primary Level 1A,Assignment 19,,,A,11300,GAM-,2690-2E,PLAY,Page Turner Letters 2,Name the notes of the Bass C Pentascale ,,
,SOLF,095A,Primary Level 1A,Assignment 19,,,A,11350,GAM-,2690-3E,QUIZ,Page Turner Letters 2,Name the notes of the Bass C Pentascale ,,
,SOLF,095A,Primary Level 1A,Assignment 19,,,A,11400,GAM-,2560-1E,LEARN,Page Turner Keyboard 2 S,Read and play the notes of the C Major pentascale-Bass CDEFG ,,
,SOLF,095A,Primary Level 1A,Assignment 19,,,A,11450,GAM-,2560-2E,PLAY,Page Turner Keyboard 2 S,Read and play the notes of the C Major pentascale-Bass CDEFG ,,
,SOLF,095A,Primary Level 1A,Assignment 19,,,A,11500,GAM-,2560-3E,QUIZ,Page Turner Keyboard 2 S,Read and play the notes of the C Major pentascale-Bass CDEFG ,,
,SOLF,095A,Primary Level 1A,Assignment 19,,,A,11550,GAM-,2560-4E,CHALLENGE,Page Turner Keyboard 2 S,Read and play the notes of the C Major pentascale-Bass CDEFG ,,
,SOLF,095A,Primary Level 1A,Assignment 19,,,A,11600,GAM-,2600-1E,LEARN,Page Turner 3 S,Read and play the notes Middle C down to F ,,
,SOLF,095A,Primary Level 1A,Assignment 19,,,A,11650,GAM-,2600-2E,PLAY,Page Turner 3 S,Read and play the notes Middle C down to F ,,
,SOLF,095A,Primary Level 1A,Assignment 19,,,A,11700,GAM-,2600-3E,QUIZ,Page Turner 3 S,Read and play the notes Middle C down to F ,,
,SOLF,095A,Primary Level 1A,Assignment 19,,,A,11750,GAM-,2600-4E,CHALLENGE,Page Turner 3 S,Read and play the notes Middle C down to F ,,
,SOLF,095A,Primary Level 1A,Assignment 19,,,A,11800,GAM-,2570-1E,LEARN,Page Turner 2 S,Read and play notes from the Bass C pentascale,,
,SOLF,095A,Primary Level 1A,Assignment 19,,,A,11850,GAM-,2570-2E,PLAY,Page Turner 2 S,Read and play notes from the Bass C pentascale,,
,SOLF,095A,Primary Level 1A,Assignment 19,,,A,11900,GAM-,2570-3E,QUIZ,Page Turner 2 S,Read and play notes from the Bass C pentascale,,
,SOLF,095A,Primary Level 1A,Assignment 19,,,A,11950,GAM-,2570-4E,CHALLENGE,Page Turner 2 S,Read and play notes from the Bass C pentascale,,
,SOLF,100A,Primary Level 1A,Assignment 20,,,A,12000,GAM-,2180-5E,REVIEW,Music Symbol Match 1,Popular memory/concentration game format,,
,SOLF,100A,Primary Level 1A,Assignment 20,,,A,12050,GAM-,3690-5E,REVIEW,Step Right Up 3,"Visually identify two notes as a step up, step down or skip up and skip down ",,
,SOLF,100A,Primary Level 1A,Assignment 20,,,A,12100,GAM-,1970-5E,REVIEW,Melody Pix 2,Hear and identify patterns of Do-Re-Mi -different tonics; staff & noteheads.,,
,SOLF,100A,Primary Level 1A,Assignment 20,,,A,12150,GAM-,0960-5E,REVIEW,Grand Staff Guide Notes 1,"Identify Treble G, Middle C, Bass F on the staff",,
,SOLF,100A,Primary Level 1A,Assignment 20,,,A,12200,GAM-,2140-5E,REVIEW,Music Darts 1,"Identify music symbols (see the ""Learn"" level of the game)",,
,SOLF,100A,Primary Level 1A,Assignment 20,,,A,12250,GAM-,2680-5E,REVIEW,Page Turner Letters 1,Name the notes of the Middle C Pentascale ,,
,SOLF,100A,Primary Level 1A,Assignment 20,,,A,12300,GAM-,2690-5E,REVIEW,Page Turner Letters 2,Name the notes of the Bass C Pentascale ,,
,SOLF,100A,Primary Level 1A,Assignment 20,,,A,12350,GAM-,3270-5E,REVIEW,Rhythm Writer 2,"Add the beats in a measure, then drag the one note that completes the measure",,
,SOLF,100A,Primary Level 1A,Assignment 20,,,A,12400,GAM-,3460-5E,REVIEW,Song Birds 4,Hear and play back random patterns of DO - RE - MI - FA - SOL -- pre-staff,,
,SOLF,105A,Level 1,Assignment 1 - Review Level Primary 1A,,,A,12450,GAM-,2510-1E,LEARN,Page Turner Keyboard 1 S,Read and play the notes of the C Major pentascale-Middle CDEFG,,
,SOLF,105A,Level 1,Assignment 1 - Review Level Primary 1A,,,A,12500,GAM-,2510-2E,PLAY,Page Turner Keyboard 1 S,Read and play the notes of the C Major pentascale-Middle CDEFG,,
,SOLF,105A,Level 1,Assignment 1 - Review Level Primary 1A,,,A,12550,GAM-,2510-3E,QUIZ,Page Turner Keyboard 1 S,Read and play the notes of the C Major pentascale-Middle CDEFG,,
,SOLF,105A,Level 1,Assignment 1 - Review Level Primary 1A,,,A,12600,GAM-,3070-1E,LEARN,Rhythm Pop 1A,"How many beats?  Quarter, half, dotted half and whole notes",,
,SOLF,105A,Level 1,Assignment 1 - Review Level Primary 1A,,,A,12650,GAM-,3070-2E,PLAY,Rhythm Pop 1A,"How many beats?  Quarter, half, dotted half and whole notes",,
,SOLF,105A,Level 1,Assignment 1 - Review Level Primary 1A,,,A,12700,GAM-,3070-3E,QUIZ,Rhythm Pop 1A,"How many beats?  Quarter, half, dotted half and whole notes",,
,SOLF,105A,Level 1,Assignment 1 - Review Level Primary 1A,,,A,12750,GAM-,3020-1E,LEARN,Rhythm Pix 1,Is this rhythm the same or different from the one you hear? Quarter notes and rests,,
,SOLF,105A,Level 1,Assignment 1 - Review Level Primary 1A,,,A,12800,GAM-,3020-2E,PLAY,Rhythm Pix 1,Is this rhythm the same or different from the one you hear? Quarter notes and rests,,
,SOLF,105A,Level 1,Assignment 1 - Review Level Primary 1A,,,A,12850,GAM-,3020-3E,QUIZ,Rhythm Pix 1,Is this rhythm the same or different from the one you hear? Quarter notes and rests,,
,SOLF,105A,Level 1,Assignment 1 - Review Level Primary 1A,,,A,12900,GAM-,0110-1E,LEARN,Alpha Steps & Skips 3,Name the letters of the musical alphabet that make steps and skips up & down,,
,SOLF,105A,Level 1,Assignment 1 - Review Level Primary 1A,,,A,12950,GAM-,0110-2E,PLAY,Alpha Steps & Skips 3,Name the letters of the musical alphabet that make steps and skips up & down,,
,SOLF,105A,Level 1,Assignment 1 - Review Level Primary 1A,,,A,13000,GAM-,0110-3E,QUIZ,Alpha Steps & Skips 3,Name the letters of the musical alphabet that make steps and skips up & down,,
,SOLF,105A,Level 1,Assignment 1 - Review Level Primary 1A,,,A,13050,GAM-,3690-1E,LEARN,Step Right Up 3,"Visually identify two notes as a step up, step down or skip up and skip down ",,
,SOLF,105A,Level 1,Assignment 1 - Review Level Primary 1A,,,A,13100,GAM-,3690-2E,PLAY,Step Right Up 3,"Visually identify two notes as a step up, step down or skip up and skip down ",,
,SOLF,105A,Level 1,Assignment 1 - Review Level Primary 1A,,,A,13150,GAM-,3690-3E,QUIZ,Step Right Up 3,"Visually identify two notes as a step up, step down or skip up and skip down ",,
,SOLF,105A,Level 1,Assignment 1 - Review Level Primary 1A,,,A,13200,GAM-,0960-1E,LEARN,Grand Staff Guide Notes 1,"Identify Treble G, Middle C, Bass F on the staff",,
,SOLF,105A,Level 1,Assignment 1 - Review Level Primary 1A,,,A,13250,GAM-,0960-2E,PLAY,Grand Staff Guide Notes 1,"Identify Treble G, Middle C, Bass F on the staff",,
,SOLF,105A,Level 1,Assignment 1 - Review Level Primary 1A,,,A,13300,GAM-,0960-3E,QUIZ,Grand Staff Guide Notes 1,"Identify Treble G, Middle C, Bass F on the staff",,
,SOLF,105A,Level 1,Assignment 1 - Review Level Primary 1A,,,A,13350,GAM-,2140-1E,LEARN,Music Darts 1,"Identify music symbols (see the ""Learn"" level of the game)",,
,SOLF,105A,Level 1,Assignment 1 - Review Level Primary 1A,,,A,13400,GAM-,2140-2E,PLAY,Music Darts 1,"Identify music symbols (see the ""Learn"" level of the game)",,
,SOLF,105A,Level 1,Assignment 1 - Review Level Primary 1A,,,A,13450,GAM-,2140-3E,QUIZ,Music Darts 1,"Identify music symbols (see the ""Learn"" level of the game)",,
,SOLF,105A,Level 1,Assignment 1 - Review Level Primary 1A,,,A,13500,GAM-,3270-1E,LEARN,Rhythm Writer 2,"Add the beats in a measure, then drag the one note that completes the measure",,
,SOLF,105A,Level 1,Assignment 1 - Review Level Primary 1A,,,A,13550,GAM-,3270-2E,PLAY,Rhythm Writer 2,"Add the beats in a measure, then drag the one note that completes the measure",,
,SOLF,105A,Level 1,Assignment 1 - Review Level Primary 1A,,,A,13600,GAM-,3270-3E,QUIZ,Rhythm Writer 2,"Add the beats in a measure, then drag the one note that completes the measure",,
,SOLF,105A,Level 1,Assignment 1 - Review Level Primary 1A,,,A,13650,GAM-,3460-2E,PLAY,Song Birds 4,Hear and play back random patterns of DO - RE - MI - FA - SOL -- pre-staff,,
,SOLF,105A,Level 1,Assignment 1 - Review Level Primary 1A,,,A,13700,GAM-,3460-3E,QUIZ,Song Birds 4,Hear and play back random patterns of DO - RE - MI - FA - SOL -- pre-staff,,
,SOLF,105A,Level 1,Assignment 1 - Review Level Primary 1A,,,A,13750,GAM-,2530-1E,LEARN,Page Turner 1 S,Read and play notes from the Middle C pentascale,,
,SOLF,105A,Level 1,Assignment 1 - Review Level Primary 1A,,,A,13800,GAM-,2530-2E,PLAY,Page Turner 1 S,Read and play notes from the Middle C pentascale,,
,SOLF,105A,Level 1,Assignment 1 - Review Level Primary 1A,,,A,13850,GAM-,2530-3E,QUIZ,Page Turner 1 S,Read and play notes from the Middle C pentascale,,
,SOLF,110A,Level 1,Assignment 2,,,A,13900,GAM-,2560-1E,LEARN,Page Turner Keyboard 2 S,Read and play the notes of the C Major pentascale-Bass CDEFG ,,
,SOLF,110A,Level 1,Assignment 2,,,A,13950,GAM-,2560-2E,PLAY,Page Turner Keyboard 2 S,Read and play the notes of the C Major pentascale-Bass CDEFG ,,
,SOLF,110A,Level 1,Assignment 2,,,A,14000,GAM-,2560-3E,QUIZ,Page Turner Keyboard 2 S,Read and play the notes of the C Major pentascale-Bass CDEFG ,,
,SOLF,110A,Level 1,Assignment 2,,,A,14050,GAM-,2560-4E,CHALLENGE,Page Turner Keyboard 2 S,Read and play the notes of the C Major pentascale-Bass CDEFG ,,
,SOLF,110A,Level 1,Assignment 2,,,A,14100,GAM-,2380-1E,LEARN,Note Balloons 2 S,Identify Treble & Bass CDEFG ,,
,SOLF,110A,Level 1,Assignment 2,,,A,14150,GAM-,2380-2E,PLAY,Note Balloons 2 S,Identify Treble & Bass CDEFG ,,
,SOLF,110A,Level 1,Assignment 2,,,A,14200,GAM-,2380-3E,QUIZ,Note Balloons 2 S,Identify Treble & Bass CDEFG ,,
,SOLF,110A,Level 1,Assignment 2,,,A,14250,GAM-,3390-1E,LEARN,Snowball Stems 1,Identify whether the stem direction of a note is correct or incorrect. ,,
,SOLF,110A,Level 1,Assignment 2,,,A,14300,GAM-,3390-2E,PLAY,Snowball Stems 1,Identify whether the stem direction of a note is correct or incorrect. ,,
,SOLF,110A,Level 1,Assignment 2,,,A,14350,GAM-,3390-3E,QUIZ,Snowball Stems 1,Identify whether the stem direction of a note is correct or incorrect. ,,
,SOLF,110A,Level 1,Assignment 2,,,A,14400,GAM-,1970-1E,LEARN,Melody Pix 2,Hear and identify patterns of Do-Re-Mi -different tonics; staff & noteheads.,,
,SOLF,110A,Level 1,Assignment 2,,,A,14450,GAM-,1970-2E,PLAY,Melody Pix 2,Hear and identify patterns of Do-Re-Mi -different tonics; staff & noteheads.,,
,SOLF,110A,Level 1,Assignment 2,,,A,14500,GAM-,1970-3E,QUIZ,Melody Pix 2,Hear and identify patterns of Do-Re-Mi -different tonics; staff & noteheads.,,
,SOLF,110A,Level 1,Assignment 2,,,A,14550,GAM-,2150-1E,LEARN,Music Darts 2,"Identify music symbols (see the ""Learn"" level of the game)",,
,SOLF,110A,Level 1,Assignment 2,,,A,14600,GAM-,2150-2E,PLAY,Music Darts 2,"Identify music symbols (see the ""Learn"" level of the game)",,
,SOLF,110A,Level 1,Assignment 2,,,A,14650,GAM-,2150-3E,QUIZ,Music Darts 2,"Identify music symbols (see the ""Learn"" level of the game)",,
,SOLF,110A,Level 1,Assignment 2,,,A,14700,GAM-,2450-1E,LEARN,Note Rockets 1,Read and play notes from the Middle C pentascale,,
,SOLF,110A,Level 1,Assignment 2,,,A,14750,GAM-,2450-2E,PLAY,Note Rockets 1,Read and play notes from the Middle C pentascale,,
,SOLF,110A,Level 1,Assignment 2,,,A,14800,GAM-,2450-3E,QUIZ,Note Rockets 1,Read and play notes from the Middle C pentascale,,
,SOLF,110A,Level 1,Assignment 2,,,A,14850,GAM-,2570-1E,LEARN,Page Turner 2 S,Read and play notes from the Bass C pentascale,,
,SOLF,110A,Level 1,Assignment 2,,,A,14900,GAM-,2570-2E,PLAY,Page Turner 2 S,Read and play notes from the Bass C pentascale,,
,SOLF,110A,Level 1,Assignment 2,,,A,14950,GAM-,2570-3E,QUIZ,Page Turner 2 S,Read and play notes from the Bass C pentascale,,
,SOLF,110A,Level 1,Assignment 2,,,A,15000,GAM-,2570-4E,CHALLENGE,Page Turner 2 S,Read and play notes from the Bass C pentascale,,
,SOLF,115A,Level 1,Assignment 3,,,A,15050,GAM-,0830-1E,LEARN,FloatANote Pentascales 1,Identify the notes of the C Major pentascale - Middle CDEFG,,
,SOLF,115A,Level 1,Assignment 3,,,A,15100,GAM-,0830-2E,PLAY,FloatANote Pentascales 1,Identify the notes of the C Major pentascale - Middle CDEFG,,
